Name,RA,DEC,Redshift,Distance,C,A,Gini,M20
MKW6_00332,0.0,0.0,0.056077395,0.0,0.0,0.0,0.0,0.0
MKW6_00333,0.0,0.0,0.05548312,0.0,0.0,0.0,0.0,0.0
MKW6_00334,0.0,0.0,0.05531,0.0,0.0,0.0,0.0,0.0
MKW6_00335,0.0,0.0,0.0662969574332237,0.0,0.0,0.0,0.0,0.0
MKW6_00336,0.0,0.0,0.053591274,0.0,0.0,0.0,0.0,0.0
MKW6_00337,0.0,0.0,0.054161742,0.0,0.0,0.0,0.0,0.0
MKW6_00338,0.0,0.0,0.05287,0.0,0.0,0.0,0.0,0.0
MKW6_00339,0.0,0.0,0.05366649,0.0,0.0,0.0,0.0,0.0
MKW6_00340,0.0,0.0,0.053324018,0.0,0.0,0.0,0.0,0.0
MKW6_00341,0.0,0.0,0.05362395,0.0,0.0,0.0,0.0,0.0
MKW6_00342,0.0,0.0,0.05306437,0.0,0.0,0.0,0.0,0.0
MKW6_00343,0.0,0.0,0.053547487,0.0,0.0,0.0,0.0,0.0
MKW6_00344,0.0,0.0,0.05293,0.0,0.0,0.0,0.0,0.0
MKW6_00345,0.0,0.0,0.054358035,0.0,0.0,0.0,0.0,0.0
MKW6_00346,0.0,0.0,0.05331169,0.0,0.0,0.0,0.0,0.0
MKW6_00347,0.0,0.0,0.05216,0.0,0.0,0.0,0.0,0.0
MKW6_00348,0.0,0.0,0.051644992,0.0,0.0,0.0,0.0,0.0
MKW6_00349,0.0,0.0,0.05305,0.0,0.0,0.0,0.0,0.0
MKW6_00350,0.0,0.0,0.054217,0.0,0.0,0.0,0.0,0.0
MKW6_00351,0.0,0.0,0.05471061,0.0,0.0,0.0,0.0,0.0
MKW6_00352,0.0,0.0,0.054124985,0.0,0.0,0.0,0.0,0.0
MKW6_00353,0.0,0.0,0.05287125,0.0,0.0,0.0,0.0,0.0
MKW6_00354,0.0,0.0,0.05515615,0.0,0.0,0.0,0.0,0.0
MKW6_00355,0.0,0.0,0.053882822,0.0,0.0,0.0,0.0,0.0
MKW6_00356,0.0,0.0,0.053128667,0.0,0.0,0.0,0.0,0.0
MKW6_00357,0.0,0.0,0.05518,0.0,0.0,0.0,0.0,0.0
MKW6_00358,0.0,0.0,0.055050783,0.0,0.0,0.0,0.0,0.0
MKW6_00359,0.0,0.0,0.054221198,0.0,0.0,0.0,0.0,0.0
MKW6_00360,0.0,0.0,0.05347,0.0,0.0,0.0,0.0,0.0
MKW6_00361,0.0,0.0,0.054861374,0.0,0.0,0.0,0.0,0.0
MKW6_00362,0.0,0.0,0.05447927,0.0,0.0,0.0,0.0,0.0
MKW6_00363,0.0,0.0,0.05349773,0.0,0.0,0.0,0.0,0.0
MKW6_00364,0.0,0.0,0.052503888,0.0,0.0,0.0,0.0,0.0
MKW6_00365,0.0,0.0,0.0630778893828392,0.0,0.0,0.0,0.0,0.0
MKW6_00366,0.0,0.0,0.055202976,0.0,0.0,0.0,0.0,0.0
MKW6_00367,0.0,0.0,0.05228004,0.0,0.0,0.0,0.0,0.0
MKW6_00368,0.0,0.0,0.052552406,0.0,0.0,0.0,0.0,0.0
MKW6_00369,0.0,0.0,0.053161997,0.0,0.0,0.0,0.0,0.0
MKW6_00370,0.0,0.0,0.05441999,0.0,0.0,0.0,0.0,0.0
MKW6_00371,0.0,0.0,0.05486108,0.0,0.0,0.0,0.0,0.0
MKW6_00372,0.0,0.0,0.0719222277402877,0.0,0.0,0.0,0.0,0.0
MKW6_00373,0.0,0.0,0.05240406,0.0,0.0,0.0,0.0,0.0
MKW6_00374,0.0,0.0,0.053662498,0.0,0.0,0.0,0.0,0.0
MKW6_00375,0.0,0.0,0.052234933,0.0,0.0,0.0,0.0,0.0
MKW6_00376,0.0,0.0,0.05408136,0.0,0.0,0.0,0.0,0.0
MKW6_00377,0.0,0.0,0.0690246596932411,0.0,0.0,0.0,0.0,0.0
MKW6_00378,0.0,0.0,0.053484973,0.0,0.0,0.0,0.0,0.0
MKW6_00379,0.0,0.0,0.054728005,0.0,0.0,0.0,0.0,0.0
MKW6_00380,0.0,0.0,0.05538243,0.0,0.0,0.0,0.0,0.0
MKW6_00381,0.0,0.0,0.05099,0.0,0.0,0.0,0.0,0.0
MKW6_00382,0.0,0.0,0.0726440921425819,0.0,0.0,0.0,0.0,0.0
MKW6_00383,0.0,0.0,0.040109746158123,0.0,0.0,0.0,0.0,0.0
MKW6_00384,0.0,0.0,0.051691186,0.0,0.0,0.0,0.0,0.0
MKW6_00385,0.0,0.0,0.05422097,0.0,0.0,0.0,0.0,0.0
MKW6_00386,0.0,0.0,0.054311678,0.0,0.0,0.0,0.0,0.0
MKW6_00387,0.0,0.0,0.0680904909968376,0.0,0.0,0.0,0.0,0.0
MKW6_00388,0.0,0.0,0.054545622,0.0,0.0,0.0,0.0,0.0
MKW6_00389,0.0,0.0,0.052164957,0.0,0.0,0.0,0.0,0.0
MKW6_00390,0.0,0.0,0.0462324321269989,0.0,0.0,0.0,0.0,0.0
MKW6_00391,0.0,0.0,0.05616,0.0,0.0,0.0,0.0,0.0
MKW6_00392,0.0,0.0,0.05448499,0.0,0.0,0.0,0.0,0.0
MKW6_00393,0.0,0.0,0.054167844,0.0,0.0,0.0,0.0,0.0
MKW6_00394,0.0,0.0,0.053529046,0.0,0.0,0.0,0.0,0.0
MKW6_00395,0.0,0.0,0.0548915,0.0,0.0,0.0,0.0,0.0
MKW6_00396,0.0,0.0,0.05378533,0.0,0.0,0.0,0.0,0.0
MKW6_00397,0.0,0.0,0.0533067,0.0,0.0,0.0,0.0,0.0
MKW6_00398,0.0,0.0,0.05469127,0.0,0.0,0.0,0.0,0.0
MKW6_00399,0.0,0.0,0.05541294,0.0,0.0,0.0,0.0,0.0
MKW6_00400,0.0,0.0,0.05468,0.0,0.0,0.0,0.0,0.0
MKW6_00401,0.0,0.0,0.054482758,0.0,0.0,0.0,0.0,0.0
MKW6_00402,0.0,0.0,0.054015886,0.0,0.0,0.0,0.0,0.0
MKW6_00403,0.0,0.0,0.055703472,0.0,0.0,0.0,0.0,0.0
MKW6_00404,0.0,0.0,0.05382021,0.0,0.0,0.0,0.0,0.0
MKW6_00405,0.0,0.0,0.05429864,0.0,0.0,0.0,0.0,0.0
MKW6_00406,0.0,0.0,0.054918174,0.0,0.0,0.0,0.0,0.0
MKW6_00407,0.0,0.0,0.05550763,0.0,0.0,0.0,0.0,0.0
MKW6_00408,0.0,0.0,0.054207034,0.0,0.0,0.0,0.0,0.0
MKW6_00409,0.0,0.0,0.05378,0.0,0.0,0.0,0.0,0.0
MKW6_00410,0.0,0.0,0.05341,0.0,0.0,0.0,0.0,0.0
MKW6_00411,0.0,0.0,0.05323888,0.0,0.0,0.0,0.0,0.0
MKW6_00412,0.0,0.0,0.053528234,0.0,0.0,0.0,0.0,0.0
MKW6_00413,0.0,0.0,0.054387506,0.0,0.0,0.0,0.0,0.0
MKW6_00414,0.0,0.0,0.05424285,0.0,0.0,0.0,0.0,0.0
MKW6_00415,0.0,0.0,0.052767936,0.0,0.0,0.0,0.0,0.0
MKW6_00416,0.0,0.0,0.054436482,0.0,0.0,0.0,0.0,0.0
MKW6_00417,0.0,0.0,0.05402,0.0,0.0,0.0,0.0,0.0
MKW6_00418,0.0,0.0,0.0625622794032096,0.0,0.0,0.0,0.0,0.0
MKW6_00419,0.0,0.0,0.053500526,0.0,0.0,0.0,0.0,0.0
MKW6_00420,0.0,0.0,0.054230284,0.0,0.0,0.0,0.0,0.0
MKW6_00421,0.0,0.0,0.05444,0.0,0.0,0.0,0.0,0.0
MKW6_00422,0.0,0.0,0.05517,0.0,0.0,0.0,0.0,0.0
MKW6_00423,0.0,0.0,0.053798072,0.0,0.0,0.0,0.0,0.0
MKW6_00424,0.0,0.0,0.053077407,0.0,0.0,0.0,0.0,0.0
MKW6_00425,0.0,0.0,0.0715077072381973,0.0,0.0,0.0,0.0,0.0
MKW6_00426,0.0,0.0,0.054484773,0.0,0.0,0.0,0.0,0.0
MKW6_00427,0.0,0.0,0.0493018515408039,0.0,0.0,0.0,0.0,0.0
MKW6_00428,0.0,0.0,0.051568706,0.0,0.0,0.0,0.0,0.0
MKW6_00429,0.0,0.0,0.05376,0.0,0.0,0.0,0.0,0.0
MKW6_00430,0.0,0.0,0.05448908,0.0,0.0,0.0,0.0,0.0
MKW6_00431,0.0,0.0,0.0684504136443138,0.0,0.0,0.0,0.0,0.0
MKW6_00432,0.0,0.0,0.0553426,0.0,0.0,0.0,0.0,0.0
MKW6_00433,0.0,0.0,0.0536272,0.0,0.0,0.0,0.0,0.0
MKW6_00434,0.0,0.0,0.054945227,0.0,0.0,0.0,0.0,0.0
MKW6_00435,0.0,0.0,0.053118058,0.0,0.0,0.0,0.0,0.0
MKW6_00436,0.0,0.0,0.054168455,0.0,0.0,0.0,0.0,0.0
MKW6_00437,0.0,0.0,0.053416185,0.0,0.0,0.0,0.0,0.0
MKW6_00438,0.0,0.0,0.0652637034654617,0.0,0.0,0.0,0.0,0.0
MKW6_00439,0.0,0.0,0.05382455,0.0,0.0,0.0,0.0,0.0
MKW6_00440,0.0,0.0,0.0703005641698837,0.0,0.0,0.0,0.0,0.0
MKW6_00441,0.0,0.0,0.05334395,0.0,0.0,0.0,0.0,0.0
MKW6_00442,0.0,0.0,0.0480947159230709,0.0,0.0,0.0,0.0,0.0
MKW6_00443,0.0,0.0,0.05454644,0.0,0.0,0.0,0.0,0.0
MKW6_00444,0.0,0.0,0.054285813,0.0,0.0,0.0,0.0,0.0
MKW6_00445,0.0,0.0,0.05459,0.0,0.0,0.0,0.0,0.0
MKW6_00446,0.0,0.0,0.054665744,0.0,0.0,0.0,0.0,0.0
MKW6_00447,0.0,0.0,0.053986732,0.0,0.0,0.0,0.0,0.0
MKW6_00448,0.0,0.0,0.053088676,0.0,0.0,0.0,0.0,0.0
MKW6_00449,0.0,0.0,0.05543151,0.0,0.0,0.0,0.0,0.0
MKW6_00450,0.0,0.0,0.053548295,0.0,0.0,0.0,0.0,0.0
MKW6_00451,0.0,0.0,0.0687557309865951,0.0,0.0,0.0,0.0,0.0
MKW6_00452,0.0,0.0,0.0704360380768776,0.0,0.0,0.0,0.0,0.0
MKW6_00453,0.0,0.0,0.052934892,0.0,0.0,0.0,0.0,0.0
MKW6_00454,0.0,0.0,0.05569,0.0,0.0,0.0,0.0,0.0
MKW6_00455,0.0,0.0,0.054749757,0.0,0.0,0.0,0.0,0.0
MKW6_00456,0.0,0.0,0.053979196,0.0,0.0,0.0,0.0,0.0
MKW6_00457,0.0,0.0,0.055735324,0.0,0.0,0.0,0.0,0.0
MKW6_00458,0.0,0.0,0.0608597286045551,0.0,0.0,0.0,0.0,0.0
MKW6_00459,0.0,0.0,0.054137778,0.0,0.0,0.0,0.0,0.0
MKW6_00460,0.0,0.0,0.0369250662624836,0.0,0.0,0.0,0.0,0.0
MKW6_00461,0.0,0.0,0.0627604350447654,0.0,0.0,0.0,0.0,0.0
MKW6_00462,0.0,0.0,0.0715380385518074,0.0,0.0,0.0,0.0,0.0
MKW6_00463,0.0,0.0,0.053409,0.0,0.0,0.0,0.0,0.0
MKW6_00464,0.0,0.0,0.053749766,0.0,0.0,0.0,0.0,0.0
MKW6_00465,0.0,0.0,0.05273,0.0,0.0,0.0,0.0,0.0
MKW6_00466,0.0,0.0,0.054672986,0.0,0.0,0.0,0.0,0.0
MKW6_00467,0.0,0.0,0.0595211461186409,0.0,0.0,0.0,0.0,0.0
MKW6_00468,0.0,0.0,0.05279,0.0,0.0,0.0,0.0,0.0
MKW6_00469,0.0,0.0,0.05317369,0.0,0.0,0.0,0.0,0.0
MKW6_00470,0.0,0.0,0.0650453194975853,0.0,0.0,0.0,0.0,0.0
MKW6_00471,0.0,0.0,0.053627465,0.0,0.0,0.0,0.0,0.0
MKW6_00472,0.0,0.0,0.054729383,0.0,0.0,0.0,0.0,0.0
MKW6_00473,0.0,0.0,0.05566826,0.0,0.0,0.0,0.0,0.0
MKW6_00474,0.0,0.0,0.054482464,0.0,0.0,0.0,0.0,0.0
MKW6_00475,0.0,0.0,0.054808833,0.0,0.0,0.0,0.0,0.0
MKW6_00476,0.0,0.0,0.05475395,0.0,0.0,0.0,0.0,0.0
MKW6_00477,0.0,0.0,0.054358095,0.0,0.0,0.0,0.0,0.0
MKW6_00478,0.0,0.0,0.0662079900503158,0.0,0.0,0.0,0.0,0.0
MKW6_00479,0.0,0.0,0.0550673,0.0,0.0,0.0,0.0,0.0
MKW6_00480,0.0,0.0,0.055183772,0.0,0.0,0.0,0.0,0.0
MKW6_00481,0.0,0.0,0.0549,0.0,0.0,0.0,0.0,0.0
MKW6_00482,0.0,0.0,0.0489338561892509,0.0,0.0,0.0,0.0,0.0
MKW6_00483,0.0,0.0,0.0528343357145786,0.0,0.0,0.0,0.0,0.0
MKW6_00484,0.0,0.0,0.054325707,0.0,0.0,0.0,0.0,0.0
MKW6_00485,0.0,0.0,0.0613268166780471,0.0,0.0,0.0,0.0,0.0
MKW6_00486,0.0,0.0,0.053285386,0.0,0.0,0.0,0.0,0.0
MKW6_00487,0.0,0.0,0.054796226,0.0,0.0,0.0,0.0,0.0
MKW6_00488,0.0,0.0,0.054728482,0.0,0.0,0.0,0.0,0.0
MKW6_00489,0.0,0.0,0.052029945,0.0,0.0,0.0,0.0,0.0
MKW6_00490,0.0,0.0,0.0481735728681087,0.0,0.0,0.0,0.0,0.0
MKW6_00491,0.0,0.0,0.05540168,0.0,0.0,0.0,0.0,0.0
MKW6_00492,0.0,0.0,0.0589934103190898,0.0,0.0,0.0,0.0,0.0
MKW6_00493,0.0,0.0,0.0377035476267337,0.0,0.0,0.0,0.0,0.0
MKW6_00494,0.0,0.0,0.053869076,0.0,0.0,0.0,0.0,0.0
MKW6_00495,0.0,0.0,0.0600023902952671,0.0,0.0,0.0,0.0,0.0
MKW6_00496,0.0,0.0,0.053016167,0.0,0.0,0.0,0.0,0.0
MKW6_00497,0.0,0.0,0.0603542253375053,0.0,0.0,0.0,0.0,0.0
MKW6_00498,0.0,0.0,0.0474557466804981,0.0,0.0,0.0,0.0,0.0
MKW6_00499,0.0,0.0,0.053317167,0.0,0.0,0.0,0.0,0.0
MKW6_00500,0.0,0.0,0.0578226596117019,0.0,0.0,0.0,0.0,0.0
MKW6_00501,0.0,0.0,0.052891,0.0,0.0,0.0,0.0,0.0
MKW6_00502,0.0,0.0,0.0734144747257232,0.0,0.0,0.0,0.0,0.0
MKW6_00503,0.0,0.0,0.0720051303505897,0.0,0.0,0.0,0.0,0.0
MKW6_00504,0.0,0.0,0.056965310126543,0.0,0.0,0.0,0.0,0.0
MKW6_00505,0.0,0.0,0.054214418,0.0,0.0,0.0,0.0,0.0
MKW6_00506,0.0,0.0,0.054963294,0.0,0.0,0.0,0.0,0.0
MKW6_00507,0.0,0.0,0.053188898,0.0,0.0,0.0,0.0,0.0
MKW6_00508,0.0,0.0,0.05331303,0.0,0.0,0.0,0.0,0.0
MKW6_00509,0.0,0.0,0.05434621,0.0,0.0,0.0,0.0,0.0
MKW6_00510,0.0,0.0,0.054676533,0.0,0.0,0.0,0.0,0.0
MKW6_00511,0.0,0.0,0.055631645,0.0,0.0,0.0,0.0,0.0
MKW6_00512,0.0,0.0,0.054427333,0.0,0.0,0.0,0.0,0.0
MKW6_00513,0.0,0.0,0.055465735,0.0,0.0,0.0,0.0,0.0
MKW6_00514,0.0,0.0,0.0591672919690609,0.0,0.0,0.0,0.0,0.0
MKW6_00515,0.0,0.0,0.0670046657323837,0.0,0.0,0.0,0.0,0.0
MKW6_00516,0.0,0.0,0.0722983106970787,0.0,0.0,0.0,0.0,0.0
MKW6_00517,0.0,0.0,0.05431945,0.0,0.0,0.0,0.0,0.0
MKW6_00518,0.0,0.0,0.054680455,0.0,0.0,0.0,0.0,0.0
MKW6_00519,0.0,0.0,0.05504248,0.0,0.0,0.0,0.0,0.0
MKW6_00520,0.0,0.0,0.054959107,0.0,0.0,0.0,0.0,0.0
MKW6_00521,0.0,0.0,0.0635227411985397,0.0,0.0,0.0,0.0,0.0
MKW6_00522,0.0,0.0,0.052706998,0.0,0.0,0.0,0.0,0.0
MKW6_00523,0.0,0.0,0.0521973967552185,0.0,0.0,0.0,0.0,0.0
MKW6_00524,0.0,0.0,0.052569557,0.0,0.0,0.0,0.0,0.0
MKW6_00525,0.0,0.0,0.058411069214344,0.0,0.0,0.0,0.0,0.0
MKW6_00526,0.0,0.0,0.05333812,0.0,0.0,0.0,0.0,0.0
MKW6_00527,0.0,0.0,0.05462154,0.0,0.0,0.0,0.0,0.0
MKW6_00528,0.0,0.0,0.054940786,0.0,0.0,0.0,0.0,0.0
MKW6_00529,0.0,0.0,0.05540071,0.0,0.0,0.0,0.0,0.0
MKW6_00530,0.0,0.0,0.0358998961746692,0.0,0.0,0.0,0.0,0.0
MKW6_00531,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0
MKW6_00532,0.0,0.0,0.055160478,0.0,0.0,0.0,0.0,0.0
MKW6_00533,0.0,0.0,0.05487,0.0,0.0,0.0,0.0,0.0
MKW6_00534,0.0,0.0,0.0696130692958831,0.0,0.0,0.0,0.0,0.0
MKW6_00535,0.0,0.0,0.0535836,0.0,0.0,0.0,0.0,0.0
MKW6_00536,0.0,0.0,0.053316526,0.0,0.0,0.0,0.0,0.0
MKW6_00537,0.0,0.0,0.05405747,0.0,0.0,0.0,0.0,0.0
MKW6_00538,0.0,0.0,0.054052286,0.0,0.0,0.0,0.0,0.0
MKW6_00539,0.0,0.0,0.05309298,0.0,0.0,0.0,0.0,0.0
MKW6_00540,0.0,0.0,0.0726703777909278,0.0,0.0,0.0,0.0,0.0
MKW6_00541,0.0,0.0,0.05326,0.0,0.0,0.0,0.0,0.0
MKW6_00542,0.0,0.0,0.046934075653553,0.0,0.0,0.0,0.0,0.0
MKW6_00543,0.0,0.0,0.055561826,0.0,0.0,0.0,0.0,0.0
MKW6_00544,0.0,0.0,0.054129295,0.0,0.0,0.0,0.0,0.0
MKW6_00545,0.0,0.0,0.05381151,0.0,0.0,0.0,0.0,0.0
MKW6_00546,0.0,0.0,0.039755892008543,0.0,0.0,0.0,0.0,0.0
MKW6_00547,0.0,0.0,0.0581866130232811,0.0,0.0,0.0,0.0,0.0
MKW6_00548,0.0,0.0,0.055200968,0.0,0.0,0.0,0.0,0.0
MKW6_00549,0.0,0.0,0.052989054,0.0,0.0,0.0,0.0,0.0
MKW6_00550,0.0,0.0,0.0665517300367355,0.0,0.0,0.0,0.0,0.0
MKW6_00551,0.0,0.0,0.053015295,0.0,0.0,0.0,0.0,0.0
MKW6_00552,0.0,0.0,0.05285,0.0,0.0,0.0,0.0,0.0
MKW6_00553,0.0,0.0,0.054861084,0.0,0.0,0.0,0.0,0.0
MKW6_00554,0.0,0.0,0.0690064653754234,0.0,0.0,0.0,0.0,0.0
MKW6_00555,0.0,0.0,0.05440487,0.0,0.0,0.0,0.0,0.0
MKW6_00556,0.0,0.0,0.053468,0.0,0.0,0.0,0.0,0.0
MKW6_00557,0.0,0.0,0.0540191,0.0,0.0,0.0,0.0,0.0
MKW6_00558,0.0,0.0,0.052954756,0.0,0.0,0.0,0.0,0.0
MKW6_00559,0.0,0.0,0.05538535,0.0,0.0,0.0,0.0,0.0
MKW6_00560,0.0,0.0,0.05384923,0.0,0.0,0.0,0.0,0.0
MKW6_00561,0.0,0.0,0.05334859,0.0,0.0,0.0,0.0,0.0
MKW6_00562,0.0,0.0,0.052119836,0.0,0.0,0.0,0.0,0.0
MKW6_00563,0.0,0.0,0.05425,0.0,0.0,0.0,0.0,0.0
MKW6_00564,0.0,0.0,0.05277727,0.0,0.0,0.0,0.0,0.0
MKW6_00565,0.0,0.0,0.052958872,0.0,0.0,0.0,0.0,0.0
MKW6_00566,0.0,0.0,0.05528,0.0,0.0,0.0,0.0,0.0
MKW6_00567,0.0,0.0,0.053912014,0.0,0.0,0.0,0.0,0.0
MKW6_00568,0.0,0.0,0.0726562216877937,0.0,0.0,0.0,0.0,0.0
MKW6_00569,0.0,0.0,0.0631891041994094,0.0,0.0,0.0,0.0,0.0
MKW6_00570,0.0,0.0,0.053516608,0.0,0.0,0.0,0.0,0.0
MKW6_00571,0.0,0.0,0.053073812,0.0,0.0,0.0,0.0,0.0
MKW6_00572,0.0,0.0,0.053403355,0.0,0.0,0.0,0.0,0.0
MKW6_00573,0.0,0.0,0.05287127,0.0,0.0,0.0,0.0,0.0
MKW6_00574,0.0,0.0,0.0716431736946106,0.0,0.0,0.0,0.0,0.0
MKW6_00575,0.0,0.0,0.0676153153181076,0.0,0.0,0.0,0.0,0.0
MKW6_00576,0.0,0.0,0.0403827242553234,0.0,0.0,0.0,0.0,0.0
MKW6_00577,0.0,0.0,0.055385225,0.0,0.0,0.0,0.0,0.0
MKW6_00578,0.0,0.0,0.054784853,0.0,0.0,0.0,0.0,0.0
MKW6_00579,0.0,0.0,0.0539526,0.0,0.0,0.0,0.0,0.0
MKW6_00580,0.0,0.0,0.052782055,0.0,0.0,0.0,0.0,0.0
MKW6_00581,0.0,0.0,0.051782683,0.0,0.0,0.0,0.0,0.0
MKW6_00582,0.0,0.0,0.0465943701565265,0.0,0.0,0.0,0.0,0.0
MKW6_00583,0.0,0.0,0.052485395,0.0,0.0,0.0,0.0,0.0
MKW6_00584,0.0,0.0,0.0718858316540718,0.0,0.0,0.0,0.0,0.0
MKW6_00585,0.0,0.0,0.053224225,0.0,0.0,0.0,0.0,0.0
